patentid,countrycode
US8071957B1,US
US9645228B1,US
US8008617B1,US
US10144892B2,US
US5153172A,US
US5558790A,US
US7568401B1,US
US6010224A,US
US9567056B2,US
US8077104B1,US
US7321691B1,US
US7519161B2,US
US4706550A,US
US5430185A,US
US4892755A,US
US9956523B2,US
US10458087B2,US
US6086821A,US
US8315962B1,US
US7668222B1,US
US8082286B1,US
US9645227B1,US
US8168643B2,US
US8422798B1,US
US5199499A,US
US9784818B1,US
US4736439A,US
US4221182A,US
US7705781B2,US
US4379903A,US
US4991165A,US
US3749640A,US
US4763585A,US
US6251281B1,US
US4560528A,US
US5350454A,US
US5077210A,US
US10529416B2,US
US5274571A,US
US3755079A,US
US3745069A,US
US3676179A,US
US3765844A,US
US4149277A,US
US5920278A,US
US5043629A,US
US8773312B1,US
US9543640B2,US
US5486337A,US
US8847846B1,US
US3952334A,US
US6678700B1,US
US3881288A,US
US6154259A,US
US3677008A,US
US4868834A,US
US6963875B2,US
US4143283A,US
US4604551A,US
US4038703A,US
US5384265A,US
US4956620A,US
US6898652B2,US
US5225740A,US
US7310424B2,US
US4392988A,US
US5184058A,US
US7236151B2,US
US3868823A,US
US8692397B1,US
US4746370A,US
US5116190A,US
US6447945B1,US
US7403575B2,US
US6989782B2,US
US7342973B2,US
US3717505A,US
US7077935B2,US
US5342737A,US
US6096220A,US
US8460880B2,US
US5534950A,US
US8149879B2,US
US4108173A,US
US6157593A,US
US5361016A,US
US5728770A,US
US3766583A,US
US8029787B2,US
US4071017A,US
US4305460A,US
US4108174A,US
US7587277B1,US
US3881962A,US
US5513226A,US
US3933679A,US
US4597936A,US
US5757633A,US
US3971134A,US
US6827022B2,US
US4126924A,US
US6033782A,US
US6417625B1,US
US4973970A,US
US7662616B2,US
US5814367A,US
US5350545A,US
US4015601A,US
US7687261B2,US
US4164382A,US
US3969130A,US
US5387526A,US
US5188876A,US
US6895059B2,US
US7432064B2,US
US5543183A,US
US4089940A,US
US4274919A,US
US4131957A,US
US4541411A,US
US7609608B2,US
US3928158A,US
US5196982A,US
US5447683A,US
US6856062B2,US
US3957933A,US
US8262776B2,US
US6487971B1,US
US7619068B2,US
US6519926B2,US
US6351324B1,US
US4665412A,US
US4036289A,US
US5025632A,US
US6054057A,US
US6754006B2,US
US4892790A,US
US5990604A,US
US4182953A,US
US5003276A,US
US6235105B1,US
US4481181A,US
US6939449B2,US
US7364862B2,US
US5468358A,US
US8906369B2,US
US5405533A,US
US3889707A,US
US6975366B2,US
US4000595A,US
US4369636A,US
US7479546B2,US
US9742061B2,US
US4333671A,US
US4782671A,US
US3977896A,US
US3901808A,US
US4841268A,US
US4611089A,US
US4746547A,US
US5419877A,US
US4080927A,US
US5067999A,US
US7256938B2,US
US6593136B1,US
US6610504B1,US
US7097968B2,US
US4703885A,US
US5121314A,US
US5733028A,US
US6781470B2,US
US7763457B2,US
US4639542A,US
US4416859A,US
US4543231A,US
US3972818A,US
US4252605A,US
US4127644A,US
US4333670A,US
US6107808A,US
US4648271A,US
US7257990B2,US
US4603731A,US
US5832150A,US
US3844661A,US
US3820381A,US
US8318501B2,US
US4224983A,US
US4980641A,US
US5293261A,US
US6376210B1,US
US4111335A,US
US3753855A,US
US4330864A,US
US4694269A,US
US5118663A,US
US4352722A,US
US5080296A,US
US3894658A,US
US4269658A,US
US6965215B2,US
US3910818A,US
US3743576A,US
US4978480A,US
US5378665A,US
US4599515A,US
US4217171A,US
US5501799A,US
US4040902A,US
US4405595A,US
US5506053A,US
US8148093B2,US
US4194027A,US
US8113310B2,US
US4788020A,US
US6235202B1,US
US4089939A,US
US5117188A,US
US4216529A,US
US7656963B2,US
US6709602B2,US
US4005163A,US
US5583319A,US
US4658229A,US
US4059498A,US
US5667224A,US
US4840112A,US
US6726844B2,US
US4303474A,US
US4523127A,US
US4625618A,US
US5057489A,US
US4703228A,US
US5361055A,US
US3844899A,US
US6220549B1,US
US6154174A,US
US5068543A,US
US5114087A,US
US4570703A,US
US5217578A,US
US4768008A,US
US5140006A,US
US5133993A,US
US7236464B2,US
US6065284A,US
US5353314A,US
US4660632A,US
US5675411A,US
US5993541A,US
US7192729B2,US
US4743880A,US
US4194948A,US
US5346684A,US
US4026726A,US
US4277306A,US
US4189348A,US
US6472677B1,US
US4973464A,US
US5252695A,US
US6852985B2,US
US5505871A,US
US4828685A,US
US5894134A,US
US6248240B1,US
US4144723A,US
US5872081A,US
US6865213B2,US
US4771530A,US
US7453180B2,US
US3804708A,US
US6773581B2,US
US6217776B1,US
US3987845A,US
US5963320A,US
US5607577A,US
US4958590A,US
US7503249B2,US
US6178188B1,US
US4647888A,US
US4175225A,US
US5359621A,US
US4186048A,US
US4186050A,US
US5055769A,US
US7178384B2,US
US3884401A,US
US6628033B1,US
US4663110A,US
US8761607B2,US
US7964195B2,US
US4073685A,US
US5200391A,US
US5682751A,US
US3895156A,US
US5135907A,US
US3631973A,US
US6816534B2,US
US5164360A,US
US6037697A,US
US4948497A,US
US4693281A,US
US6079345A,US
US4267019A,US
US4680936A,US
US4602231A,US
US3838021A,US
US4493809A,US
US6804989B2,US
US4641567A,US
US3887197A,US
US5023109A,US
US4996930A,US
US3804354A,US
US4088184A,US
US4241330A,US
US4032395A,US
US8199635B2,US
US4064204A,US
US4295051A,US
US3731850A,US
US3687380A,US
US4145250A,US
US4243868A,US
US4802560A,US
US4696781A,US
US6956217B2,US
US5092674A,US
US3675042A,US
US3972619A,US
US4112288A,US
US6059236A,US
US6398920B1,US
US5400004A,US
US4056584A,US
US3992494A,US
US4516182A,US
US4001078A,US
US3708345A,US
US4299660A,US
US5815261A,US
US8338184B2,US
US4098224A,US
US4263097A,US
US4063962A,US
US4456943A,US
US10416109B2,US
US9580742B2,US
US5093065A,US
US7301138B2,US
US8069771B1,US
US4302284A,US
US4356144A,US
US4840200A,US
US6915245B1,US
US7796836B2,US
US3841100A,US
US4071587A,US
US4231015A,US
US4176169A,US
US4062697A,US
US5390073A,US
US5681511A,US
US3882933A,US
US3976542A,US
US4421734A,US
US4883115A,US
US7514820B2,US
US3823067A,US
US4330369A,US
US5313179A,US
US4207723A,US
US8221024B2,US
US4734247A,US
US5316797A,US
US4066534A,US
US4284134A,US
US4625193A,US
US4501948A,US
US7057214B2,US
US7746279B2,US
US4413348A,US
US4663144A,US
US6576185B2,US
US6873078B1,US
US8109353B2,US
US4035232A,US
US8932724B2,US
US4154295A,US
US4182413A,US
US4121973A,US
US4569820A,US
US4719429A,US
US4354998A,US
US4623862A,US
US5061912A,US
US6714570B1,US
US3717557A,US
US3945629A,US
US3653995A,US
US3679551A,US
US3632095A,US
US4073267A,US
US4020368A,US
US3714895A,US
US4564807A,US
US5289509A,US
US8686918B1,US
US3804710A,US
US4701616A,US
US5073240A,US
US6181049B1,US
US4723250A,US
US3944945A,US
US4679197A,US
US4318010A,US
US4500093A,US
US4774872A,US
US5660541A,US
US4486473A,US
US3741867A,US
US4689305A,US
US5010255A,US
US5812353A,US
US4022675A,US
US4314982A,US
US4001588A,US
US4009089A,US
US5614068A,US
US3841035A,US
US7868352B2,US
US10447406B1,US
US6939469B2,US
US6723248B2,US
US8748162B2,US
US7195891B2,US
US3916193A,US
US7022494B2,US
US4554129A,US
US4005828A,US
US4116160A,US
US7831008B2,US
US5353000A,US
US4086133A,US
US7732782B2,US
US4012474A,US
US7374902B2,US
US5196901A,US
US3703437A,US
US3719559A,US
US4939740A,US
US3770582A,US
US5366596A,US
US8936247B2,US
US6909822B2,US
US8738324B2,US
US4073681A,US
US4242594A,US
US8354508B2,US
US8576074B2,US
US7611625B2,US
US3864220A,US
US8207311B2,US
US4585053A,US
US7334525B2,US
US4681016A,US
US5812040A,US
US4681015A,US
US4759899A,US
US7736471B2,US
US9735798B2,US
US4150094A,US
US4060454A,US
US4576783A,US
US6218687B1,US
US5284825A,US
US4439404A,US
US9000132B2,US
US4264413A,US
US4396591A,US
US3798909A,US
US4510972A,US
US5347251A,US
US7868011B2,US
US3713927A,US
US5917389A,US
US5065795A,US
US6356025B1,US
US4104118A,US
US3946191A,US
US4024209A,US
US7255046B2,US
US4663108A,US
US7560531B2,US
US4200507A,US
US4073834A,US
US9294689B2,US
US3759243A,US
US4936006A,US
US3921300A,US
US8245624B1,US
US5050293A,US
US4068692A,US
US4045005A,US
US4370677A,US
US8187831B2,US
US4022660A,US
US3679898A,US
US3755074A,US
US8242348B2,US
US8224509B2,US
US4035452A,US
US4035656A,US
US6858386B1,US
US5026683A,US
USRE30630E,US
US4745336A,US
US8173434B2,US
US5593949A,US
US4528609A,US
US4002304A,US
US4688227A,US
US9292726B2,US
US5752156A,US
US5423185A,US
US4208396A,US
US6647049B1,US
US4547334A,US
US8795979B2,US
US7384760B2,US
US4734246A,US
US4202849A,US
US5389907A,US
US8047332B2,US
US5142074A,US
US4001590A,US
US6403954B1,US
US5479144A,US
US4577682A,US
US5600095A,US
US3734690A,US
US8287867B2,US
US6697410B1,US
US4991147A,US
US10123495B2,US
US4042826A,US
US4194079A,US
US10155871B2,US
US9202601B2,US
US9054530B2,US
US7199499B2,US
US5228351A,US
US10131754B2,US
US4303475A,US
US10446917B1,US
US10239217B2,US
US10279883B2,US
US4217174A,US
US3909139A,US
US10415925B2,US
US7642806B2,US
US4141805A,US
USH1844H,US
US10446933B1,US
US10472838B1,US
US7883676B2,US
US8499697B2,US
US9196389B2,US
US8342070B2,US
US4230547A,US
US10446901B1,US
US8532918B2,US
US3959766A,US
US6185961B1,US
US5103174A,US
US3893148A,US
US7482674B1,US
US4649281A,US
US3873233A,US
US6249241B1,US
US7239311B2,US
US6963690B1,US
US5275168A,US
US6228527B1,US
US5757867A,US
US7937780B2,US
US5237129A,US
US5840572A,US
US6940986B2,US
US5760722A,US
US7143033B2,US
US6342866B1,US
US6568052B1,US
US3873517A,US
US6459745B1,US
US3943001A,US
US4818661A,US
US5517315A,US
US5234594A,US
US5999893A,US
US5604629A,US
US6285249B1,US
US8294007B2,US
US6185502B1,US
US6549560B1,US
US5789961A,US
US5876480A,US
US5999077A,US
US8212711B1,US
US6204160B1,US
US5892765A,US
US5872368A,US
US6485150B1,US
US6132144A,US
US6622092B1,US
US5714378A,US
US5493540A,US
US5188171A,US
US9127115B1,US
US10105434B2,US
US10351850B2,US
US10466353B2,US
US6507252B1,US
US5116216A,US
US10281385B2,US
US9362614B1,US
US9997555B2,US
US5324591A,US
US4414624A,US
US5810801A,US
US5812267A,US
US5793787A,US
US4567401A,US
US5751260A,US
US4776991A,US
US3983784A,US
US5359256A,US
US9806420B2,US
US6976599B1,US
US6406777B1,US
US5264722A,US
US4893930A,US
US5404064A,US
US5012121A,US
US5659779A,US
US6137117A,US
US4439157A,US
US5087491A,US
US6180418B1,US
US4661783A,US
US6580944B1,US
US8823221B1,US
US6576156B1,US
US5353291A,US
US5769084A,US
US5748312A,US
US6093941A,US
US5493273A,US
US5027171A,US
US5310470A,US
US6365936B1,US
US10263337B1,US
US5496700A,US
US5992226A,US
US5938545A,US
US5332659A,US
US5883548A,US
US6841159B2,US
US6526614B2,US
US5367970A,US
US4530131A,US
US4050243A,US
US7403686B1,US
US6443416B1,US
US5481505A,US
US5822047A,US
US6859419B1,US
US5885367A,US
US5958701A,US
US5736950A,US
US6993230B2,US
US6771798B1,US
US7556775B2,US
US5525800A,US
US6137909A,US
US5736313A,US
US5778125A,US
US4420258A,US
US5089742A,US
US3971997A,US
US6681709B1,US
US4599745A,US
US8232255B2,US
US5739536A,US
US7248751B2,US
US4591786A,US
US6807343B2,US
US6525325B1,US
US5951757A,US
US6965509B2,US
US5422966A,US
US6843197B1,US
US5923030A,US
US5121453A,US
US5805326A,US
US5319652A,US
US5560960A,US
US6008642A,US
US5921294A,US
US5757309A,US
US6295911B1,US
US6017811A,US
US6927068B2,US
US5083909A,US
US5512743A,US
US4628819A,US
US4953986A,US
US5932006A,US
US6038344A,US
US6021497A,US
US5038523A,US
US3898551A,US
US4953295A,US
US8978480B2,US
US5307395A,US
US6867281B2,US
US8112455B2,US
US5644665A,US
US8746122B1,US
US5866244A,US
US4603296A,US
US5802369A,US
US6784667B2,US
US5729100A,US
US5077699A,US
US6017658A,US
US5531844A,US
US10059617B2,US
US6947504B1,US
US6490075B1,US
US7586236B2,US
US4336607A,US
US6630947B1,US
US4695520A,US
US5999292A,US
US6067448A,US
US5043998A,US
US6053664A,US
US8519382B2,US
US6152645A,US
US9435616B2,US
US6880400B1,US
US7026042B2,US
US4608537A,US
US8729739B2,US
US5641691A,US
US6405600B1,US
US5824512A,US
US5191559A,US
US5017142A,US
US5656933A,US
US7183970B1,US
US4304719A,US
US9068043B1,US
US5426408A,US
US6378437B1,US
US7301954B1,US
US3913062A,US
US6710343B2,US
US6896204B1,US
US6706207B2,US
US5073711A,US
US6424596B1,US
US5485972A,US
US4600885A,US
US5364434A,US
US5243403A,US
USH355H,US
US5427709A,US
US6634298B1,US
US5350308A,US
US5291266A,US
US4158649A,US
US4868515A,US
US7139072B1,US
US5101731A,US
US4381428A,US
US4523469A,US
US5468674A,US
US6984923B1,US
US5364819A,US
US6509729B2,US
USH438H,US
US4821302A,US
US5972714A,US
US7251605B2,US
US5497053A,US
US10181979B2,US
US5129800A,US
US10363213B2,US
US6849356B2,US
US7624080B1,US
US6766837B1,US
US5464161A,US
US6699058B1,US
US6642049B1,US
US9720112B2,US
US5146145A,US
US6259092B1,US
US5719061A,US
US5734667A,US
US7241504B2,US
US5714714A,US
US7673517B2,US
US5293218A,US
US4324140A,US
US6599691B1,US
US5600340A,US
US4598247A,US
US5619364A,US
US7997179B1,US
USH1589H,US
US8427738B2,US
US6270288B1,US
US4779277A,US
US5407787A,US
US5741135A,US
US7946211B1,US
US5495497A,US
US9960484B2,US
US10094866B2,US
US5314802A,US
US7110946B2,US
US5147567A,US
US6227866B1,US
US9825349B2,US
US4505544A,US
US9254500B2,US
US4004230A,US
US4878718A,US
US6861497B2,US
US5652027A,US
US7155389B2,US
US5448237A,US
US9784532B1,US
USH167H,US
US6190919B1,US
US5513032A,US
US5606533A,US
US4365010A,US
US5614790A,US
US6406984B1,US
US7496246B1,US
US10210669B1,US
US9617488B1,US
US9732294B2,US
US10305241B2,US
USH1421H,US
USH1666H,US
US4644548A,US
US6109199A,US
US5892810A,US
US6611824B1,US
US6074581A,US
US6774858B1,US
US10114127B2,US
US9448428B2,US
US7679423B1,US
US9315886B1,US
US9981267B2,US
US5311098A,US
US9051401B1,US
US9828483B1,US
US10309786B2,US
US3936058A,US
US5059702A,US
US5276658A,US
US7631608B1,US
US4620942A,US
US6072845A,US
US6847212B1,US
US9932485B1,US
US5648936A,US
USH1887H,US
US6215733B1,US
US9709737B2,US
US6344128B1,US
US5617092A,US
US9595747B1,US
US4667678A,US
US10200081B2,US
US9417044B1,US
US6024039A,US
US9778008B2,US
US9225051B2,US
US6600694B1,US
US6847211B1,US
US10247526B2,US
US9869533B2,US
US4600455A,US
US9897548B2,US
US9293267B1,US
US8264909B2,US
US6827791B2,US
US10209188B2,US
US10394102B2,US
US9831933B1,US
US9023954B1,US
US10379501B2,US
US10012457B2,US
US10080531B2,US
US5687263A,US
US9676317B1,US
US9825195B1,US
US10070532B2,US
US5402749A,US
US5551641A,US
US10106880B2,US
US9950961B2,US
US9920165B2,US
US5281894A,US
US9328389B2,US
US6448941B1,US
US10107891B1,US
US7162919B1,US
US9778543B1,US
US9435912B1,US
US6232479B1,US
US5499255A,US
US10175034B1,US
US10228223B1,US
US5776861A,US
US6121911A,US
US10055525B2,US
US10036800B2,US
US10109924B2,US
US6399062B1,US
US9326384B2,US
US10101125B2,US
US9870839B2,US
US10161979B2,US
USH1624H,US
US9693325B1,US
US9423228B2,US
US8525705B1,US
US9983919B2,US
US10132808B2,US
US7629004B2,US
US10393867B2,US
US8584608B1,US
US10047731B2,US
US10256090B2,US
US9741921B2,US
US9586661B1,US
US10453977B2,US
US10006770B2,US
US9455701B1,US
US5263431A,US
US10428037B1,US
US10262871B1,US
US10036703B1,US
US10074908B1,US
US10285394B1,US
US10107787B1,US
US10094978B2,US
US9732295B1,US
US9870853B1,US
US9461731B1,US
US10476584B1,US
US9948395B2,US
US4038900A,US
US10267582B2,US
US9987996B2,US
US10476152B2,US
US10495610B2,US
US8354929B2,US
US4409821A,US
US9682897B1,US
US10060962B2,US
US10370121B1,US
US9328202B1,US
US9994307B2,US
US10530294B2,US
US5724305A,US
US7209240B1,US
US9768876B1,US
US10291268B1,US
US10262224B1,US
US10288572B2,US
US10354192B2,US
US10155574B1,US
US9234796B1,US
US10351435B2,US
US9714817B1,US
US9910200B1,US
US9815775B1,US
US9590740B1,US
US5192379A,US
US9010408B1,US
US10236118B1,US
US10410360B2,US
US9822320B1,US
US7544811B1,US
US10001417B2,US
US10217023B1,US
US10374235B2,US
US10259120B2,US
US9958544B2,US
US9829511B1,US
US5309647A,US
US10372587B1,US
US10393489B1,US
US10168382B2,US
US10370120B1,US
US9552391B1,US
US10460579B1,US
US9927482B2,US
US10520355B1,US
US10095193B2,US
US9470671B1,US
US5312585A,US
US9774182B2,US
US9911046B1,US
US10516248B1,US
US9780448B1,US
US10283695B1,US
US10415267B1,US
US10189117B2,US
US10249927B2,US
US8387382B1,US
US9489851B1,US
US9870854B1,US
US10164328B2,US
US10101106B2,US
US5981297A,US
US10338315B2,US
US9126902B1,US
US9567112B1,US
US10373339B2,US
US6111819A,US
US9938214B1,US
US9669599B1,US
US10344160B1,US
US7552059B2,US
US5805635A,US
US5225366A,US
US5111401A,US
US7144575B2,US
US4447811A,US
US7051098B2,US
US4857912A,US
US7714536B1,US
US6242324B1,US
US8904736B2,US
US5212755A,US
US6667957B1,US
US5420067A,US
US7358152B2,US
US6025036A,US
US6323108B1,US
US4800350A,US
US8264417B2,US
US6918284B2,US
US4550271A,US
US5469369A,US
US4845508A,US
US7408507B1,US
US6729383B1,US
US5180309A,US
US6813218B1,US
US4356492A,US
US4307507A,US
US6847449B2,US
US5729583A,US
US5688642A,US
US5104514A,US
US6984899B1,US
US4660164A,US
US5541868A,US
US5361130A,US
US6684219B1,US
US4409608A,US
US5473728A,US
US6328796B1,US
US6177151B1,US
US7043529B1,US
US6808937B2,US
US7399585B2,US
US5477482A,US
US6989749B2,US
US5218197A,US
US5762611A,US
US5380298A,US
US6767749B2,US
US5759230A,US
US5492696A,US
US6333968B1,US
US6285806B1,US
US4654279A,US
US6482639B2,US
US5126714A,US
US5761085A,US
US5903693A,US
US5846889A,US
US4619845A,US
US4597631A,US
US5327941A,US
US4652257A,US
US5486811A,US
US5388021A,US
US4578614A,US
US4442350A,US
US5894902A,US
US6433465B1,US
US6713416B2,US
US7002681B1,US
US5243530A,US
US5214347A,US
US4710472A,US
US5471634A,US
US4439980A,US
US6497763B2,US
US4299860A,US
US5651976A,US
US5242706A,US
US5240207A,US
US5233300A,US
US5050183A,US
US5962863A,US
US6839998B1,US
US6674928B2,US
US5077085A,US
US4525720A,US
US5329758A,US
US6233376B1,US
US5191342A,US
US4347474A,US
US4370657A,US
US4928264A,US
US5652839A,US
US4402770A,US
US5901556A,US
US5000164A,US
US4932747A,US
US5371542A,US
US4964946A,US
US4589137A,US
US5276618A,US
US6766992B1,US
US5372930A,US
US4412148A,US
US6639541B1,US
US8788220B2,US
US9105499B1,US
US5400395A,US
US5202661A,US
US8039301B2,US
US6078322A,US
US6448701B1,US
US6447848B1,US
US5272623A,US
US8665266B2,US
US4554554A,US
US4494211A,US
US5948959A,US
US5858104A,US
US5763979A,US
US7132321B2,US
US4629358A,US
US5938118A,US
US5963887A,US
US4647966A,US
US5236646A,US
US5050220A,US
US5047990A,US
US5810716A,US
US4881270A,US
US5374347A,US
US4597173A,US
US5015353A,US
US5311055A,US
US6080982A,US
US6545606B2,US
US5880552A,US
US6765487B1,US
US5838428A,US
US6660343B2,US
US6091412A,US
US5534759A,US
US6176922B1,US
US6436615B1,US
US5413679A,US
US4690482A,US
US5306893A,US
US5162990A,US
US5307271A,US
US4499481A,US
US6087666A,US
US5045769A,US
US5193383A,US
US5475304A,US
US7433363B2,US
US6950927B1,US
US6177057B1,US
US5589937A,US
US5569111A,US
US4379296A,US
US6393327B1,US
US5530711A,US
US5475802A,US
US4994668A,US
US6529821B2,US
US6118406A,US
US6348240B1,US
US5400422A,US
US6205200B1,US
US6448558B1,US
US5102550A,US
US6440763B1,US
US5308675A,US
US5051751A,US
US6525762B1,US
US6904722B2,US
US5917458A,US
US5688405A,US
US5443027A,US
US6422506B1,US
US6643305B2,US
US8647918B2,US
US4405237A,US
US6860156B1,US
US4915478A,US
US5374567A,US
US4401988A,US
US5432942A,US
US5671294A,US
US6854410B1,US
US4992244A,US
US4555614A,US
US5676745A,US
US4623219A,US
US4410563A,US
US4389618A,US
US5804967A,US
US4376248A,US
US5039493A,US
US4635246A,US
US4567609A,US
US5091732A,US
US5418797A,US
US5900835A,US
US4446480A,US
US4692769A,US
US5333142A,US
US4650329A,US
US5654558A,US
US5944784A,US
US5757487A,US
US4851661A,US
US6208268B1,US
US4764660A,US
US6515375B1,US
US7194111B1,US
US5114104A,US
US5400296A,US
US7683444B2,US
US6145441A,US
US5848193A,US
US5991537A,US
US3895515A,US
US6282526B1,US
US4923402A,US
US6188134B1,US
US7865277B1,US
US5136598A,US
US6566247B2,US
US5607329A,US
US5945666A,US
US6735481B1,US
US6147754A,US
US5694375A,US
US4958970A,US
US6811112B1,US
US5233420A,US
US4523120A,US
US7300893B2,US
US6125387A,US
US5417597A,US
US4282436A,US
US6647297B2,US
US5729239A,US
US4395093A,US
US6379583B1,US
US5480482A,US
US6737979B1,US
US5786750A,US
US5627508A,US
US6364253B1,US
US4433291A,US
US6463181B2,US
US6375726B1,US
US4586436A,US
US5520331A,US
US6333598B1,US
US4544285A,US
US6846345B1,US
US4509522A,US
US4048636A,US
US6996152B2,US
US5858801A,US
US4554650A,US
US5969608A,US
US7471592B2,US
US7049998B1,US
US4048219A,US
US6621836B2,US
US6511532B2,US
US5372634A,US
US6325015B1,US
US4601344A,US
US5061857A,US
US4635182A,US
US6078321A,US
US5215465A,US
US6465902B1,US
US4851848A,US
US5528612A,US
US7525711B1,US
US4599620A,US
US7515738B1,US
US7059566B2,US
US5140559A,US
US5162972A,US
US4955939A,US
US5818585A,US
US5511908A,US
US4675414A,US
US6769873B2,US
US5194007A,US
US5323849A,US
US6177434B1,US
US6337660B1,US
US6134486A,US
US7367464B1,US
US5325098A,US
US5769677A,US
US6873886B1,US
US5996503A,US
US7631833B1,US
US6397200B1,US
US5646907A,US
US4327157A,US
US5488475A,US
US5110760A,US
US6416019B1,US
US8001901B2,US
US5306904A,US
US5368914A,US
US4551059A,US
US5978834A,US
US5598152A,US
US5175694A,US
US6468809B1,US
US7415437B2,US
US5466467A,US
US5577942A,US
US6962113B1,US
US7034701B1,US
US4484140A,US
US4461977A,US
US8116763B1,US
US5061323A,US
US5441591A,US
US6058071A,US
US4492121A,US
US4415900A,US
US5391914A,US
US4881080A,US
US5537044A,US
US5877612A,US
US7931762B1,US
US5366881A,US
US6712312B1,US
US5821475A,US
US4648083A,US
US4374665A,US
US4951239A,US
US5432302A,US
US5159054A,US
US4450041A,US
US7724500B2,US
US5397953A,US
US7114764B1,US
US5717159A,US
US6077775A,US
US4763272A,US
US5771967A,US
US3978405A,US
US6285740B1,US
US9184266B2,US
US5799026A,US
US5458562A,US
US4870244A,US
US4741154A,US
US7024456B1,US
US7156249B2,US
US4450444A,US
US5642868A,US
US4355328A,US
US6780307B2,US
US6888629B1,US
US5365477A,US
US5139679A,US
US5399941A,US
US5599703A,US
US6591046B2,US
US7299152B1,US
US4867044A,US
US4909459A,US
US6106609A,US
US5057047A,US
US5039228A,US
US5694342A,US
US4384291A,US
US4479690A,US
US6087274A,US
US6833019B1,US
US5795813A,US
US5303710A,US
US4477538A,US
US5623244A,US
USH1048H,US
US4408830A,US
US6665276B1,US
US5446549A,US
US5164324A,US
US4567100A,US
US5038323A,US
US6665594B1,US
US4520273A,US
US5334903A,US
US4449939A,US
US6262574B1,US
US4658359A,US
US6529866B1,US
US4768156A,US
US5903349A,US
US4106906A,US
US5408874A,US
US7263028B2,US
US4447944A,US
US6157875A,US
US5761909A,US
US4336047A,US
US5367376A,US
US5391463A,US
US6724916B1,US
US7927547B2,US
USRE36643E,US
US7194889B1,US
US4440498A,US
US4468766A,US
US6088295A,US
US5157745A,US
US5318801A,US
US4751662A,US
US4349824A,US
