patentid,assignee_name_current
US6058227A,Northrop Grumman Systems Corp
US5253263A,Northrop Grumman Systems Corp
US6718161B1,Northrop Grumman Systems Corp
US5886834A,Raytheon Co
US5873937A,Northrop Grumman Systems Corp
CA702851A,Us Secretary Of Navy
US5062588A,De Havilland Inc An Ontario Corp
US5062588A,Boeing Canada Technology Ltd
US6072524A,Boeing Co
US6584452B1,Northrop Grumman Systems Corp
US5519401A,Lockheed Martin Corp
US8036955B2,Boeing Co
US7265710B2,Northrop Grumman Systems Corp
US7579618B2,Northrop Grumman Systems Corp
US6267329B1,Lockheed Martin Corp
US5877875A,Northrop Grumman Systems Corp
US4948072A,De Havilland Inc An Ontario Corp
US4948072A,Boeing Canada Technology Ltd
US7986279B2,Northrop Grumman Systems Corp
CA740956A,Us Secretary Of Navy
US6707916B1,Northrop Grumman Systems Corp
US4660041A,Boeing Aerospace Co
US4660041A,Boeing Co
US4660041A,Exxonmobil Research And Engineering Co
US6839036B1,Bae Systems Information And Electronic Systems Integration Inc
US6180935B1,Bae Systems Information And Electronic Systems Integration Inc
US6486850B2,Ra Miller Industries Inc
US6215452B1,Northrop Grumman Systems Corp
US6166686A,Northrop Grumman Systems Corp
US5999122A,Northrop Grumman Systems Corp
US5280218A,Northrop Grumman Guidance And Electronics Co Inc
US6633254B1,Bae Systems Information And Electronic Systems Integration Inc
CA856166A,Us Secretary Of Navy
US6208554B1,Bae Systems Information And Electronic Systems Integration Inc
US6563470B2,Northrop Grumman Systems Corp
US7130327B2,Northrop Grumman Systems Corp
US5612547A,Northrop Grumman Systems Corp
US6778702B1,Ol Security Llc
US5519999A,Northrop Grumman Systems Corp
US6435470B1,International Business Machines Corp
US6435470B1,Northrop Grumman Systems Corp
US6435470B1,Litton Marine Systems Inc
US6449244B1,Northrop Grumman Systems Corp
US5910095A,Northrop Grumman Systems Corp
US6653650B2,Northrop Grumman Systems Corp
US5044992A,Charles Stark Draper Laboratory Inc
US5044992A,Raytheon Co
US6904377B2,Northrop Grumman Guidance And Electronics Co Inc
US6756925B1,Northrop Grumman Corp
US6756925B1,Northrop Grumman Systems Corp
CA861635A,Us Secretary Of Navy
US6384792B2,Ra Miller Industries Inc
US6406002B1,Northrop Grumman Systems Corp
US6496151B1,Northrop Grumman Systems Corp
US4675549A,Closeray Ltd
US4675549A,National Semiconductor Corp
US4675549A,Bae Systems Information And Electronic Systems Integration Inc
US7037005B2,Northrop Grumman Systems Corp
US6891438B2,Northrop Grumman Systems Corp
US7400807B2,Lockheed Martin Corp
US7400807B2,Lockheed Martin Sonar Systems Corp
US4917006A,Maytag Corp
US6887293B1,Northrop Grumman Systems Corp
US6486748B1,Northrop Grumman Systems Corp
US6486748B1,Us Secretary Of Army
US5483539A,Lockheed Martin Corp
US5852492A,Lockheed Martin Corp
US6194669B1,Northrop Grumman Systems Corp
US5920464A,Northrop Grumman Systems Corp
US5719598A,Lockheed Martin Corp
US5538202A,Northrop Grumman Systems Corp
US6897707B2,Northrop Grumman Systems Corp
US4729658A,Goodrich Corp
US4729658A,Applera Corp
US4729658A,Raytheon Optical Systems Inc
US6219003B1,Northrop Grumman Systems Corp
US8887296B2,Boeing Co
US6073011A,Northrop Grumman Systems Corp
US6124645A,Bae Systems Controls Inc
US6232044B1,L3 Communications Corp
US6492620B1,Northrop Grumman Systems Corp
US7980115B2,Northrop Grumman Guidance And Electronics Co Inc
US6272453B1,Northrop Grumman Systems Corp
US5852516A,Raytheon Co
US5852516A,Texas Instruments Inc
US6005771A,Northrop Grumman Systems Corp
US6944475B1,Northrop Grumman Systems Corp
US6167067A,Northrop Grumman Systems Corp
US5881969A,Raytheon Co
US5881969A,Texas Instruments Inc
US5382759A,Northrop Grumman Systems Corp
US6107008A,Lockeed Martin Energy Systems Inc
US6107008A,Lockheed Martin Energy Systems Inc
US6107008A,Lockheed Martin Energy Research Corp
US6504514B1,Northrop Grumman Systems Corp
US5020901A,Raytheon Optical Systems Inc
US5020901A,Goodrich Corp
US5705830A,Northrop Grumman Systems Corp
US6963297B2,Northrop Grumman Systems Corp
US6196345B1,Bae Systems Controls Inc
US6606905B2,Northrop Grumman Systems Corp
US6606905B2,Litton Marine Systems Inc
US7840573B2,Forcepoint Llc
US5898804A,Northrop Grumman Systems Corp
US9899694B2,Lockheed Martin Energy Llc
US5730853A,Northrop Grumman Systems Corp
US6452520B1,Northrop Grumman Systems Corp
US6396801B1,Northrop Grumman Systems Corp
US6396588B1,Northrop Grumman Systems Corp
US7536365B2,Northrop Grumman Systems Corp
US7869125B2,Raytheon Canada Ltd
US6622118B1,Aido Llc
US6622118B1,Bae Systems Information And Electronic Systems Integration Inc
US6622118B1,Gula Consulting Llc
US5347238A,Northrop Grumman Systems Corp
US6842570B2,Northrop Grumman Systems Corp
US7374715B2,Northrop Grumman Systems Corp
US10133272B2,Boeing Co
US10133272B2,Insitu Inc
US5546416A,Northrop Grumman Systems Corp
US6950724B2,Northrop Grumman Systems Corp
US8776242B2,Forcepoint Llc
US5500520A,Northrop Grumman Systems Corp
US4427169A,Boeing Co
US6683932B1,Bae Systems Information And Electronic Systems Integration Inc
US5777572A,Northrop Grumman Systems Corp
US7029065B2,Boeing Co
US7029065B2,Boeing Management Co
US6201453B1,Northrop Grumman Systems Corp
US6201453B1,Us Secretary Of Army
US6231003B1,Boeing Co
US7463042B2,Northrop Grumman Systems Corp
US7571654B2,Boeing Co
US5596549A,Northrop Grumman Systems Corp
US5628196A,Bae Systems Information And Electronic Systems Integration Inc
US6519861B1,Raytheon Canada Ltd
US6570457B2,Northrop Grumman Systems Corp
US6281858B1,Northrop Grumman Systems Corp
US5955806A,Raytheon Canada Ltd
US7730789B2,Boeing Co
US7730789B2,Boeing Management Co
US7103477B1,Northrop Grumman Systems Corp
US5884871A,Boeing Co
US7039126B2,Northrop Grumman Systems Corp
US7319039B2,Northrop Grumman Systems Corp
US5537366A,Northrop Grumman Systems Corp
US7505364B2,Northrop Grumman Systems Corp
US4922711A,Boeing Co
US5748230A,Northrop Grumman Systems Corp
US5923302A,Northrop Grumman Systems Corp
US6367624B1,Northrop Grumman Guidance And Electronics Co Inc
US6367624B1,Northrop Grumman Systems Corp
US5847673A,Northrop Grumman Systems Corp
US6701264B2,Northrop Grumman Systems Corp
US6934393B2,Northrop Grumman Systems Corp
US6243573B1,Northrop Grumman Systems Corp
US5748064A,Northrop Grumman Systems Corp
US5774000A,Northrop Grumman Systems Corp
US6185248B1,Northrop Grumman Systems Corp
US5606291A,Northrop Grumman Systems Corp
US5724466A,Raytheon E-Systems Inc
US5724466A,Raytheon Co
US6501782B1,Lockheed Martin Corp
US6501782B1,Lockheed Martin Sonar Systems Corp
US6430418B1,Northrop Grumman Systems Corp
US7170960B2,Northrop Grumman Corp
US7170960B2,Northrop Grumman Systems Corp
US6735421B1,Northrop Grumman Systems Corp
US6445685B1,Northrop Grumman Systems Corp
US5644286A,Bae Systems Information And Electronic Systems Integration Inc
US6836351B2,Northrop Grumman Systems Corp
US4512107A,Raytheon Optical Systems Inc
US4512107A,Goodrich Corp
US7230741B2,Bae Systems Information And Electronic Systems Integration Inc
US6661306B2,Northrop Grumman Systems Corp
US8018647B2,Northrop Grumman Systems Corp
US6757692B1,Northrop Grumman Systems Corp
US6285580B1,Bae Systems Information And Electronic Systems Integration Inc
US6285580B1,Electronic Systems Integration Inc
US5465243A,Raytheon Co
US5094406A,Boeing Co
US5645381A,Northrop Grumman Systems Corp
US5486483A,Northrop Grumman Systems Corp
US6885695B1,Bae Systems Information And Electronic Systems Integration Inc
US5852386A,Northrop Grumman Systems Corp
US5851852A,Northrop Grumman Systems Corp
US5851852A,Westinghouse Electric Corp
US7943914B2,Bae Systems Information And Electronic Systems Integration Inc
US7403715B2,Northrop Grumman Systems Corp
US6259314B1,Northrop Grumman Systems Corp
US6544442B1,Lockheed Martin Energy Systems Inc
US6544442B1,Ut-Battelle Llc
US6544442B1,Lockheed Martin Energy Research Corp
US6725029B1,Northrop Grumman Systems Corp
US5452121A,Grumman Aerospace Corp Msa25 Ghq
US5452121A,Northrop Grumman Systems Corp
US6778145B2,Northrop Grumman Systems Corp
US5935679A,Coi Ceramics Inc
US5935679A,Northrop Grumman Systems Corp
US5999117A,Northrop Grumman Systems Corp
US6426679B1,Northrop Grumman Systems Corp
US5559516A,"Northrop Grumman Corp, Norden Systems"
US5559516A,Northrop Grumman Systems Corp
US7523517B2,Northrop Grumman Systems Corp
US6437742B1,Northrop Grumman Systems Corp
US6445455B1,Northrop Grumman Guidance And Electronics Co Inc
US6445455B1,Northrop Grumman Systems Corp
US5818371A,Raytheon Co
US6219931B1,Northrop Grumman Systems Corp
US5841805A,Northrop Grumman Systems Corp
US5904997A,Northrop Grumman Systems Corp
US6133993A,Northrop Grumman Systems Corp
US7253412B2,Northrop Grumman Systems Corp
US9009820B1,Forcepoint Llc
US5457591A,Bae Systems Information And Electronic Systems Integration Inc
US5678225A,Northrop Grumman Systems Corp
US7467609B2,Thyssenkrupp Presta Teccenter Ag
US7486953B2,Northrop Grumman Systems Corp
US6786652B2,Northrop Grumman Systems Corp
US6411068B1,Intel Corp
US7093343B2,Bae Systems Information And Electronic Systems Integration Inc
US5867152A,Raytheon Co
US5155206A,Boeing Co
US7236778B2,Northrop Grumman Systems Corp
US6259643B1,Systems Integration Inc
US6259643B1,Bae Systems Information And Electronic Systems Integration Inc
US7080504B2,Northrop Grumman Systems Corp
US7251998B2,Bae Systems Information And Electronic Systems Integration Inc
US7251998B2,Bae Systems Controls Inc
US6323480B1,Northrop Grumman Systems Corp
US6057949A,Boeing Co
US5460556A,Lockheed Martin Corp
US6229494B1,Bae Systems Information And Electronic Systems Integration Inc
US6229494B1,Bae Systems Advanced Systems
US6302355B1,Bae Systems Integrated Defense Solutions Inc
US6302355B1,Frantorf Investments Gmbh Llc
US7488994B2,Northrop Grumman Systems Corp
US7136393B2,Northrop Grumman Systems Corp
US9158838B2,Forcepoint Llc
US7735600B2,Boeing Co
US6453681B1,Boeing Co
US5929579A,Lockheed Martin Energy Research Corp
US6037835A,Northrop Grumman Systems Corp
US4392113A,Raytheon Co
US6270069B1,Lockheed Corp
US6270069B1,Lockheed Martin Corp
US5585847A,Bae Systems Information And Electronic Systems Integration Inc
US6164078A,Boeing Co
EP2970709B1,Us Secretary Of Navy
US5931418A,Northrop Grumman Systems Corp
US5522301A,Raytheon Co
US5522301A,Bw Ip International Inc
US5522301A,Raytheon Aircraft Montek Co
US6613452B2,Northrop Grumman Systems Corp
US7016967B2,Northrop Grumman Systems Corp
US6384919B1,Northrop Grumman Guidance And Electronics Co Inc
US6384919B1,Northrop Grumman Systems Corp
US6791610B1,Lockheed Martin Ir Imaging Systems Inc
US7006846B2,Northrop Grumman Systems Corp
US7468504B2,Northrop Grumman Systems Corp
US5839284A,Raytheon Co
US5839284A,Texas Instruments Inc
US6081544A,Northrop Grumman Systems Corp
US6396338B1,Northrop Grumman Systems Corp
US6871561B2,Northrop Grumman Guidance And Electronics Co Inc
US6871561B2,Northrop Grumman Systems Corp
US7293920B2,Northrop Grumman Systems Corp
US8159220B2,Northrop Grumman Guidance And Electronics Co Inc
US6662018B1,Northrop Grumman Systems Corp
US6234688B1,Patent Counsel
US6234688B1,Northrop Grumman Systems Corp
US5706070A,Northrop Grumman Systems Corp
US5747968A,Lockheed Martin Corp
US5747968A,Lockheed Martin Corp Missiles And Space
US7268641B2,Bae Systems Information And Electronic Systems Integration Inc
US7342651B1,Northrop Grumman Systems Corp
US6032348A,Northrop Grumman Systems Corp
US6717233B1,Tamiras Per Pte Ltd Llc
US5742561A,Northrop Grumman Systems Corp
US6049302A,Boeing Co
US10117835B2,Metal Industries Research And Development Centre
US6993312B1,Northrop Grumman Systems Corp
US6522440B1,Patent Counsel
US6522440B1,Northrop Grumman Systems Corp
US9027889B2,Boeing Co
US8064670B2,Northrop Grumman Systems Corp
US7416630B2,Northrop Grumman Systems Corp
US10253051B2,Cristal Usa Inc
US10253051B2,Lockheed Martin Energy Llc
US6512921B1,Northrop Grumman Systems Corp
US6041402A,Northrop Grumman Systems Corp
US7283702B2,Northrop Grumman Systems Corp
US5861626A,"Hanger Solutions, Llc"
US5861626A,Ol Security Llc
US5763054A,Northrop Grumman Systems Corp
US6008775A,Northrop Grumman Systems Corp
US6941632B1,Northtop Grumman Corp
US6941632B1,Northrop Grumman Systems Corp
US5703315A,Lockheed Martin Corp
US5504618A,Lockheed Martin Corp
US5504618A,Lockheed Martin Ir Imaging Systems Inc
US7485354B2,Northrop Grumman Systems Corp
US6434361B1,Northrop Grumman Systems Corp
US7193215B2,Northrop Grumman Systems Corp
US6429800B1,Bae Systems Information And Electronic Systems Integration Inc
US6051908A,Northrop Grumman Systems Corp
US6665574B2,Northrop Grumman Systems Corp
US5476719A,Northrop Grumman Systems Corp
US6777765B2,Northrop Grumman Systems Corp
US7098093B2,Northrop Grumman Systems Corp
US5968641A,Northrop Grumman Systems Corp
US5869945A,Raytheon Co
US6278611B1,Northrop Grumman Systems Corp
US5766528A,Northrop Grumman Systems Corp
US5311019A,Lockheed Martin Corp
US7460084B2,Northrop Grumman Systems Corp
CA896073A,Us Secretary Of Navy
US5905762A,Ol Security Llc
US7450057B2,Northrop Grumman Systems Corp
US7038620B1,"Northrop Grumman Corp, Norden Systems"
US7038620B1,Northrop Grumman Systems Corp
US5903622A,Battelle Energy Alliance Llc
US6410916B1,Bae Systems Information And Electronic Systems Integration Inc
US7013827B2,Northrop Grumman Systems Corp
US7116636B2,Northrop Grumman Systems Corp
US9213837B2,Forcepoint Llc
US6037672A,Bae Systems Controls Inc
US7509905B2,Sarcos Lc
US5277703A,Amana Co Lp
US7104499B1,Northrop Grumman Systems Corp
US5748047A,Northrop Grumman Systems Corp
US9129200B2,Raytheon Co
US7980514B2,Northrop Grumman Systems Corp
US7282910B1,Northrop Grumman Systems Corp
US5892248A,Northrop Grumman Systems Corp
US5841395A,Raytheon Co
US7779863B2,Sarcos Lc
US7206694B2,Northrop Grumman Guidance And Electronics Co Inc
US7206694B2,Northrop Grumman Systems Corp
US7924894B2,Northrop Grumman Systems Corp
US5748151A,Lockheed Martin Corp
US5748151A,L3 Communications Corp
US9837679B2,Lockheed Martin Energy Llc
US7082296B2,Northrop Grumman Corp
US7082296B2,Northrop Grumman Systems Corp
US6016304A,"Hanger Solutions, Llc"
US6016304A,Ol Security Llc
US6163304A,Northrop Grumman Systems Corp
US7262413B2,Northrop Grumman Systems Corp
US5559517A,"Northrop Grumman Corp, Norden Systems"
US5559517A,Northrop Grumman Systems Corp
US7203879B2,Northrop Grumman Systems Corp
US7174242B2,Bae Systems Plc
US6243168B1,Northrop Grumman Systems Corp
US6893891B2,Northrop Grumman Systems Corp
US5729821A,Lockheed Martin Energy Research Corp
US6094570A,Northrop Grumman Systems Corp
US7935603B1,Hrl Laboratories Llc
US7935603B1,Raytheon Co
US7935603B1,Promtek
US5946816A,Lockheed Martin Energy Systems Inc
US6600586B1,Northrop Grumman Guidance And Electronics Co Inc
US6600586B1,Northrop Grumman Systems Corp
US6433754B1,Northrop Grumman Systems Corp
US6566724B1,Northrop Grumman Systems Corp
US6014922A,Northrop Grumman Systems Corp
US4611877C1,Bae Systems Plc
US6219524B1,Northrop Grumman Systems Corp
US5859615A,Northrop Grumman Systems Corp
US7140290B2,Bae Systems Land And Armaments Lp
US7637161B2,Raytheon Co
US6415140B1,Bae Systems Information And Electronic Systems Integration Inc
US6406965B1,Northrop Grumman Systems Corp
US6822994B2,Cutting Edge Optronics Inc
US6822994B2,Northrop Grumman Systems Corp
US7502395B2,Northrop Grumman Systems Corp
US6384903B1,Bae Systems Information And Electronic Systems Integration Inc
US7318347B2,Northrop Grumman Guidance And Electronics Co Inc
US7318347B2,Northrop Grumman Systems Corp
US6721559B1,Northrop Grumman Systems Corp
US5560455A,Northrop Grumman Systems Corp
US6504516B1,Northrop Grumman Systems Corp
US6421418B1,Northrop Grumman Systems Corp
US6774861B2,Northrop Grumman Systems Corp
US9395339B2,Boeing Co
US6208288B1,Northrop Grumman Systems Corp
US7852276B2,Ra Miller Industries Inc
US7154439B2,Microsemi Poe Ltd
US7154439B2,Broadcom Corp
US7154439B2,Northrop Grumman Systems Corp
US5897367A,Northrop Grumman Systems Corp
US8844982B2,Eastern Co
US8844982B2,Bae Systems Survivability Systems Llc
US5703593A,Northrop Grumman Systems Corp
US6160924A,Northrop Grumman Systems Corp
US5692917A,Northrop Grumman Systems Corp
US7450082B1,Bae Systems Information And Electronic Systems Integration Inc
US6054729A,Northrop Grumman Systems Corp
US5016177A,Boeing Co
US5990632A,Northrop Grumman Systems Corp
US6321001B1,Northrop Grumman Systems Corp
US5046336A,Alliance Laundry Systems Llc
US7123634B2,Northrop Grumman Systems Corp
US5898561A,Northrop Grumman Systems Corp
US6608607B2,Northrop Grumman Systems Corp
US5861839A,Northrop Grumman Systems Corp
US6810422B1,Far North Patents Llc
US6810422B1,Lockheed Martin Tactical Defense Systems Inc
US6321065B1,Northrop Grumman Systems Corp
US5432001A,Northrop Grumman Systems Corp
US7157990B1,Northrop Grumman Systems Corp
US7847653B2,Tamiras Per Pte Ltd Llc
US7031395B2,Northrop Grumman Systems Corp
US5969242A,Lockheed Martin Idaho Technologies Co
US5969242A,Battelle Energy Alliance Llc
US6205319B1,Northrop Grumman Systems Corp
US6911754B2,Bae Systems Plc
EP3161406A2,Us Secretary Of Navy
US5813467A,Vetco Gray Inc
US5813467A,Northrop Grumman Systems Corp
US6667669B2,Northrop Grumman Systems Corp
US5682005A,Lockheed Martin Corp
US5769986A,Northrop Grumman Systems Corp
US6434294B1,Bae Systems Information And Electronic Systems Integration Inc
US6991449B1,Northrop Grumman Systems Corp
US7366490B2,Northrop Grumman Systems Corp
US8875220B2,Forcepoint Llc
CA770083A,Us Secretary Of Navy
US5771975A,Northrop Grumman Systems Corp
US10164284B2,Lockheed Martin Energy Llc
US6636734B1,Northrop Grumman Systems Corp
US6512618B1,Northrop Grumman Systems Corp
US6622100B2,Northrop Grumman Systems Corp
US5398888A,Northrop Grumman Systems Corp
US6393066B1,Northrop Grumman Systems Corp
US5655737A,Northrop Grumman Systems Corp
US7313367B2,Northrop Grumman Systems Corp
US7751697B2,Raytheon Canada Ltd
US8448246B2,Forcepoint Llc
US7583160B2,Bae Systems Advanced Technologies Inc
US7583160B2,Gula Consulting Llc
US5954070A,Northrop Grumman Systems Corp
US7486852B2,Northrop Grumman Systems Corp
US6779402B2,Northrop Grumman Guidance And Electronics Co Inc
US6779402B2,Northrop Grumman Systems Corp
US7058505B1,Northrop Grumman Guidance And Electronics Co Inc
US7058505B1,Northrop Grumman Systems Corp
US5647201A,Northrop Grumman Systems Corp
US6901400B2,Northrop Grumman Systems Corp
